,title,excerpt,commentCount,likeCount,topics,forumName,gender,school,totalCommentCount
0,#分享 大盤準備反彈,大盤和台積電都進入超賣區間了要賭反彈的可以進場拉,35,12,"['大盤', '股票', '台股']",股票,M,靜宜大學,51
0,#請益 持有電子股的各位還好嗎？,先說我不好哈哈哈哈每天打開手機看盤就像是被瘋狂搧巴掌聯電發哥撐不住就算了我大GG居然也扛不住這波今天開盤噴3收在526創下一年以來最低的股價乾 那個股價跟損益真不是人看的持有電子股,29,88,"['電子', '投資', '股票', '理財', '台股']",股票,F,東海大學,85
0,#其他 真的看不懂存股的心態,我自己本身有在存股 我虧錢也有但是我不是虧錢就賣的那位為什麼不放著就好 會拿這筆資金存股就是等於閒錢領股息為什麼要賣看不懂要賣的各位如果要賣為什麼不要玩短線或者賺價差,15,11,[],股票,M,正修科技大學,20
0,#請益 現在該停損嗎?,太慘了真是太慘了台股持續崩崩美股持續走弱AMD特斯拉Netfliex的股價持續下探這次跌幅雖然沒有去年五月那樣誇張但感覺這波只是台積在死撐著大盤指數今天放推惹其他個股大概都從近期,67,136,"['投資', '股票', '理財', '台股']",股票,F,輔仁大學,92
0,04/27 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  2881  4876  1994自營商避險  8418  ,0,2,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#請益 台積電今年反彈,各位覺得台積電今年底前有機會回到580以上嗎,15,1,"['請益', '台積電']",股票,M,國立宜蘭大學,15
0,#其他 發哥法會\|/,阿彌陀佛板上都是神山跟二哥ㄉ文有沒有人買發哥的取暖一下說是Q2 預估14701570E韭菜沒錢只好凹單凹下去何時才能到底,5,4,"['法會', '投資', '股票']",股票,F,國立政治大學,15
0,#請益 股票學習請益,想問各位當初是怎麼學習投資股票的有看過yt影片自學 但真的蠻難懂的 不過可能是我自己的問題最近想存一些錢 但也不想當韭菜 想打好基礎 想問網路上有什麼推薦資源嗎,10,2,"['請益', '學習', '股票']",股票,M,國立政治大學,12
0,#標的 數位快篩股 6734 安盛生,這隻其實去年疫情一開始就有在留意但是無奈量實在太小近期本土疫情爆發後重獲關注尤其明天428開始家用快篩實名制上路預計是未來共存的方向基本面6734 安盛生目前最低價的快篩概念股,1,3,"['標的', '投資', '快篩', '醫療', '股票']",股票,M,國立成功大學,1
0,#分享 4/27盤勢分析暨個股詢問,有想詢問個股方面的也歡迎留言給我這個假日我會幫你們一ㄧ解析今日盤中最低下跌400多點午盤過後跌勢收斂留下欲百點的下引線櫃買指數方面收斂較明顯4月份最後2個交易日有望迎來技術性反彈但上方壓,2,5,"['投資', '台股', '股票', '理財', '股市']",股票,M,  ,2
0,#標的 4/27大盤盤後（不知道撈到啥）,315開始計算外資多空單沒想到從地下室抄到了地窖股指期貨多單增1317單空單增4550單累積6355多單6976空單總累積22046多單32990空單股票期貨多單增2355,8,8,"['標的', '大盤', '股票']",股票,M,asds,18
0,04/27 台股收盤指數, 大盤收盤統計 加權指數1630335  34143205櫃買指數19207  259133台股成交金額297562 億今日漲幅榜代號  股,0,4,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#請益 是M?W?,,11,1,"['股票', '投資', '理財', '台股']",股票,M,宏國德霖科技大學,12
0,#新聞 是不是要買盧布了,俄羅斯斷了波蘭的天然氣大概是第一個被斷供的公司如果延燒到所有制裁俄羅斯的國家會變成歐盟的一大經濟動盪但普丁應該也沒有要鬧到這麼大採取一些措施不要讓盧布狂貶吧現在盧布狂漲,1,1,[],股票,M,國立高雄大學,1
0,#分享 投資新手必看！三個步驟的準備讓你的投資生涯受用一生~,本人我在大學時期開始接觸投資被這個領域的魅力深深吸引從一開始亂玩體驗每天被割韭菜的日子到現在可以有紀律的執行自己的策略並且找到適合自己的投資方法一路上真的受到很多投資前輩的幫助讓我可以有現在的,3,33,"['投資', '新手', '理財', '步驟', '股票']",股票,M,Dr. David,5
0,#分享 想要當沖卻不知道怎麼選嗎？,日內交易基本條件簡稱當沖該股票要有買賣現沖現在絕大多數股票都能當沖除了處置股票流動性較佳以台股來說日成交金額5000萬以上都算不錯假如你的當沖金額佔日成交金額5以上會有流動性風險,6,30,"['投資', '股票', '理財', '台股', '股市']",股票,M,只會分析的泰瑞,19
0,#請益 這樣還有救嗎？,台積電打算再買50股攤平,34,20,"['投資', '股票', '台積電', '理財', '請益']",股票,M,健行科技大學,87
0,#請益 跌入谷底 試問單兵如何處置🥲,請問這樣還有救嗎繼續等 還是砍了 聯電真的拖油瓶,24,5,"['台股', '股票', '投資']",股票,M,國立勤益科技大學,57
0,#其他 想問各位最近損益如何,Option 1 正報酬 舒服Option 2 10以下Option 3 1030Option 4 30以上,4,3,"['股票', '台股', '理財']",股票,M,國立暨南國際大學,9
0,#請益 #請益,請問大大先進 智冠配發110年度現金股利金額52元請問為何是配發第四季實際上是這金額約略等於過去歷史配息的一整年配息金額標註第四季是有特殊意思嗎謝謝,2,1,['股利'],股票,M,股民888,2
0,#分享 [制服組報報4/26]三大指數長黑作收,Oculus Quest 2這東西就目前而言還是宅宅男使用佔絕大多數明天凌晨收盤後臉書公布財報這個玩具近期內應該還幫不上什麼提升營運狀況復習上一篇特斯拉與非必需消費品ETFTSLA12,3,4,"['投資', '理財', '台股', '美股', '心情']",股票,M,股狼球隊,3
0,#分享 大盤下行格局,依照個人看法大盤還是下行格局不變雖然電子股ic三雄欣興南電景碩等有翻紅跡象但感覺只是誘多大家還是打打日內波不要留單大盤給你的希望往往都是種陷阱操作在個人只是分享我的一些觀點,2,3,['大盤'],股票,M,Rain,4
0,#請益 中鋼可以接嗎？,請教各位股神目前中鋼可以接手嗎,7,2,"['中鋼', '投資', '理財', '台股', '股市']",股票,M,國立中山大學,10
0,#請益 好綠好綠,這個損益唉唉,13,3,"['股票', '台股']",股票,F,國立嘉義大學,20
0,#其他 為什麼不願意停損？,最近股市一片綠油油大家都在問要不要續抱我只想問為什麼不設停損我玩當沖的每日大概最多3我就受不了了認賠殺出隔天再來可是我看很多非當沖的那個損真的誇張10多到20多都有除,117,61,[],股票,M,Henc,196
0,#請益 一直跌怎麼辦⋯,目前在股市的成本100萬現在賠了10幾萬了真的欲哭無淚有人一直跟我說撐過去就好了會回來的但每天看到綠油油真的好煩啊真的會回來嗎,113,103,['股票'],股票,F,甜秘密,222
0,#其他 不要一直問要不要砍股票,一堆貼上來要不要認賠賣了一堆貼上來問說該不該留帳面負230 下面留言都跟你說全賣沒救了 你真的會賣嗎,13,12,"['股市', '投資', '理財', '股票']",股票,M,義守大學,25
0,#其他 一片綠油油,最近大盤溜滑梯大家是不是跟我一樣不敢看損益了光是一張群創就讓我40了其他股也都1020短期投資變成長期投資了期待上萬八的那天更因為群創只有一張 目前沒有打算停損放著,41,39,['股票'],股票,F,南華大學,51
0,#分享 STOCKFROMZERO,發了這篇心得文之後有不少卡友私訊詢問更多的講義內容其實說白了我也不知道要怎麼說才好因為講義看似有說了卻又沒說本身買過許多相同性質的講義如牙醫及小豪或是艾克等等的價格不到3888的一半但是,8,4,"['Stockfromzero', '講義', 'IG', '訂閱', '投資']",股票,M,StockingCALL,17
0,#請益 該不該放手,最近準備搬家需要一筆現金目前00500056都是定期定額打算繼續放想請問其他的是不是該放手了,70,44,[],股票,F,中華醫事科技大學,87
0,#標的 #請問 景碩還能抱嗎🫠,買在高點 均價202是不是要等到天荒地老了,11,1,"['景碩', '請問', '股票']",股票,F,共立女子大學,28
0,#分享 4/27 盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊工業指數下跌 80928 點跌幅 238收 ,1,7,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,1
0,#新聞 大盤下殺…抗跌股杏一（4175）值得續抱嗎,新聞說的這些逆勢抗跌股原本小弟我相當看好很多防疫個股更被列入向上噴發股但在經過這幾天大盤下殺前陣子超強勢的這幾檔也跟著回落請問如果疫情繼續加重這些類股還有機會繼續漲嗎最近想先賣出部分,20,12,"['投資', '股票', '理財', '台股', '股市']",股票,M,國父紀念館館長,37
0,#標的 股市波段低點已到,經濟面本體上都非常良好目前的回檔只是反應升息及戰爭的利空從18200至今回檔已達20相信不久就能見到反彈跡象敬請期待,37,25,"['股市', '波段', '股票', '台股']",股票,M,發財金,105
0,#其他 好扯到底要跌多少,昨天剛買進台積電548還以為應該算低今天立馬跌到530530欸幹,119,112,"['投資', '股票', '台積電', '台股', '股市']",股票,F,我什麼都知道,184
0,#請益 不知不覺融資70萬台幣,如題 進軍美股後不知道是不是因為不熟悉的關係最近看到有被扣保證金昨天打電話至客服詢問他說我已融資26000美金我個人是入金約26000美金目前帳戶持股價值約40000美金若全認賠殺出 約剩,17,17,"['融資', '美股', '新手', '請益']",股票,M,明新科技大學,46
0,#標的 台積電500禮物,今天來個510可以嗎已經在找購810倍槓桿了無限價格補倉流10倍以下購到400剛好龜苓膏10倍以上購在460都差不多歸零了台積電400關卡守護你我有責暴雨撈糞開啟話說我最擔心的竟然是中,12,19,"['台積電', '股票']",股票,M,asds,58
0,#分享 覆巢之下無完卵 台指期破底。下方空間大,老影片重po 個人想法分享不構成任何建議台幣繼續貶值外資持續提款56月升息 縮表還有很多可預期 異動 空間趨勢被改變的股票體質多好也是會受傷股票是錢跟預期才堆高高的要提款 未來預期,0,2,"['投資', '股票', '理財', '台股', '股市']",股票,M,市場小白,0
0,#分享 現在該砍嗎…,就技術面的角度隨時有機會來測16162不破將會迎來技術性的反彈如果能再搭配3500億的大量順便清洗融資浮額那麼短線止跌點很快就會出現但上方形成的3個缺口壓力都不小要能反轉向上困難重重如果,8,8,"['投資', '股票', '理財', '台股', '股市']",股票,M,  ,18
0,#分享 0427 美股速報,今晚美股戰況實在激烈你準備好迎接今日的早晨了嗎先聲明 小弟非空軍然後檢視一下手上持股嗯嗚嗚我的中鋼是不是沒救啦又要重新挑戰36王了之前烏俄戰爭時已經出清電子個股了但00,14,9,"['股市', '投資', '股票', '美股', '台股']",股票,M,國立雲林科技大學,28
0,#分享 股票跌就乖乖出場,好公司不等於好股價股票很多時候是被炒作的即便台積電都被玩成這樣請問台灣還有哪家強過台積電該認損失的時候就認在損失少的時候認賠殺出等到了谷底再買回就好畢竟你也不知道會跌多久增加本業收入根,14,10,[],股票,M,Henc,22
0,#分享 最近套牢文的問題,最近版上越來越多被套牢怎麼辦的文我看大多數 都直接問要怎麼處理可以請你們把買進的理由也說一下嗎我想大部分的人都很願意幫忙解析但你們連買進的理由都不說甚至不知道單純問說要攤平嗎 要停損,2,6,"['股票', '理財', '投資']",股票,M,建國科技大學,3
0,#請益 #請益 1453 大將,這檔股票半年來從8塊多漲到21塊因為戰爭疫情營建族群成了資金避風港半年來漲了146昨天又漲停想追各方大神覺得還有機會往上漲嗎,6,0,"['請益', '股票', '台股']",股票,M,明新科技大學,15
0,#分享 忍不住 空！！,一直找不到強彈 讓空軍可以空看了一下技術分析我還是選擇弱勢股來購買認售權證 卡安心台幣持續貶 沒有看多的理由短期還未看到電子股止跌訊號祝各位能夠賺飽飽權證菜雞,6,7,"['股市', '權證']",股票,M,育達科技大學,14
0,#請益 想詢問Spread-co是不是詐騙,最近接觸到一個叫做價差合約不知道這個是不是詐騙的想詢問看看有沒有人有實際操作過,3,0,"['詐騙', '投資', '股票', '理財']",股票,F,中國文化大學,6
0,#分享 [制服組報報4/25]三大指數弱勢反彈,接連幾天都講下跌類股大家群聚樓頂文看多了就挑漲的類股來講以免天天看黑越看越沒興趣研究畢竟盤爛看盤時最多的就是有空去看不熟的盤好的時候交易賺錢都來不及了還抓股出來看看財報和趨勢咧先進,3,6,"['投資', '股票', '理財', '台股', '美股投資']",股票,M,股狼球隊,5
0,#請益 元大綠能,問個 版上沒人討論這裡有人買元大綠能N 020032舉手看好未來嗎,3,0,"['股票', '股市', '新手', '請益']",股票,F,屁屁偵探,3
0,#分享 夜盤大跌,夜盤大跌 這次沒有守住前低的話 回測萬五是定局還望各位小心,14,15,"['股票', '台股', '股市', '投資']",股票,F,輔仁大學,28
0,#畢業 台股快還我錢哦,台股快還我錢哦跌這麼多了美股今晚又直直落台股夜盤也跟著一起下去玩水真的調皮快還錢還是股市有學貸可以讓我慢慢還虧損呀3427抱歉各,26,48,"['台股', '投資', '股票', '理財', '美股']",股票,M,謙虛的人,59
0,#分享 實測樂活大叔說的0050「日K<20，買；日K>80，賣」,這次要來實測樂活大叔所推崇的日K投資法有沒有搞頭大叔說我先跟大家複習一下我那個最簡單的操作紀律日K20買日K80賣於是很有實驗精神的我搞來了0050每日價格來測試看看測試區間,9,6,"['投資', '股票', '理財', 'ETF', '台股']",股票,M,股球,25
0,#標的 面板,股市在漲都沒你的事股市在跌永遠少不了你友達套在25等到心寒明天不知道能不能守住17元,19,15,[],股票,M,南臺科技大學,21
0,#請益 飛宏還能續抱嗎？,最近大盤殺到腳很麻又遇上個月飛宏拆分原本很看好充電樁的但是韭菜被殺的心很慌想請問這支還能續抱嗎還是要先吃循利寧認賠殺出很怕砍在阿呆股,4,3,"['投資', '股票', '請益']",股票,F,國立高雄第一科技大學,4
0,#請益 4583 抽籤,想問這隻抽籤 你們會去抽嗎看到網路上蠻少人在討論這隻的好奇一下,2,0,"['抽籤', '投資', '理財', '股票', '台股']",股票,F,致理科技大學,2
0,#新聞 台積電股東數增加27.8萬人🤔,目前法人還是把電子股當atm提款還未有止跌訊號台幣美金匯率來到294美國通膨指數升息還是無明顯下降目前台灣指數期貨在16500上方震盪預期會震盪一陣子破則看到16200 更美股,8,26,[],股票,M,期指小凱哥,23
0,#分享 4/26 強勢族群&財經新聞,426  強勢族群財經新聞今天天氣太熱了吧離最熱的78月都還要有一段時間就已經熱成這樣真的受不了這時候就會後悔幹嘛要選一個穿西裝上班的工作啦XDD話說最近行情實在是非常的震盪,0,8,"['財經', '新聞', '投資', '股票', '理財']",股票,M,happytrade22,0
0,#分享 4/26盤勢分析,即便美股昨日反彈今日仍然開高走低屬觀望氣氛特別留意今晚谷歌和微軟的財報是否帶動美股持續向上反彈盤面焦點電子股方面依舊疲弱尤其高價電子股一樣是殺盤重心主要焦點仍然在綠電相關族群上緯投控,2,9,"['投資', '股票', '理財', '台股', '股市']",股票,M,  ,4
0,#請益 期貨開戶選擇,剛了解期貨相關資訊還在查詢中本身有國泰證券戶兆豐銀行帳戶想開一個小型台指期有什麼推薦的嗎因為之前開國泰似乎沒營業員所以希望可以有人可以分享營業員怎麽選擇比較好,11,0,"['期貨', '開戶']",股票,F,Tammy,12
0,#畢業 幹,分享 明天要不要買大樹,63,96,[],股票,M,國立臺灣科技大學,103
0,#新聞 國安基金是不是在講廢話.......,台股昨25日崩跌逾400點國安基金執行秘書財政部次長阮清華喊話台股基本面仍算穩健上市櫃公司獲利創新高整體股價仍屬偏低建議投資人回歸基本面股市不可能一直跌下去現階段主因俄烏戰爭美,21,7,[],股票,F,國立宜蘭大學,24
0,#請益 股市小白入坑建議,想要投資先存了一點本金來入場現在有十萬可以規劃已經先一次開台股複委託不過本金也不是很多 所以美股先不考慮入場有整理了一下感興趣的標的想問問會建議先買哪幾隻嗎要整張買還是設定定期定額扣款會比,23,10,"['請益', '股市']",股票,F,國立臺北科技大學,41
0,04/26 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  1645  3292  1647自營商避險  6164  ,0,0,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#標的 4/26大盤盤後,315日開始外資多空單股指期貨多單平倉15空單增加1000累積5038多單2426空單股票期貨多單增2655空單增8323累積10314多單50800空單選擇權賣權平倉1,5,7,"['標的', '大盤', '股票']",股票,M,asds,18
0,#請益 哲哲說做多台股,哲哲剛剛一直說要作多台股 這代表最近台股是不是要空到底了,28,16,"['台股', '投資', '股票', '理財']",股票,M,國立成功大學,29
0,04/26 台股收盤指數, 大盤收盤統計 加權指數1664479  2388014櫃買指數19466  14071台股成交金額254064 億今日漲幅榜代號  股名  ,0,2,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#請益 請問各位前輩，該如何處置，繼續等待還是要出場那些股票。,股票,57,19,[],股票,M,臺北市立大學,71
0,#請益 這波什麼時候可以抄底做多?,俗話說別人恐懼我貪婪雖然很有可能會破產但是這次各股平均跌了十多趴的確是個可以進場做長線佈局的好時機點吧雖然升息跟戰爭壓力還是很大不過感覺這次也有不少體質好的公司也被大盤拖下水漲價時候不敢,27,108,"['投資', '股票', '理財', '台股', '新手']",股票,F,輔仁大學,38
0,#請益 大家都高歌離席了嗎?,先說小妹腳麻了跑不了持有的所有個股損益都綠到可以當草吃惹我已經下定決心要當一個素食主義者才沒有這波大盤疲弱其實大概也早有預兆不過還真沒想到會這樣連續下殺好幾天今天看起來雖然指數小幅翻紅但,43,183,"['投資', '股票', '理財', '台股']",股票,F,東海大學,69
0,#標的 大家的金融股的存股標的,小弟我最近比較關注官股銀行的合庫金民營的話關注台新金元大金好奇各位大大的存股標的跟原因還有成交均價謝大啊補一下自己的均價台新金1947元大金2655合庫金285,44,18,"['金融', '存股', '標的', '投資']",股票,M,國立東華大學,98
0,#請益 電子股放了一年到底還有沒有救⋯,綠到不行今天差不多快滿一年去年剛好也遇到台股大跌然後一直默默等著想說有翻紅的就趕快獲利了結了結果怎麼也等不到紅,72,59,"['電子', '投資', '股票', '台積電', '台股']",股票,F,中國文化大學,245
0,#標的 大樹(6469) 不是藥局 是割韭菜機,這邊有提到台股主力的玩法大家真的不要亂聽降落降落這年代你還聽投信看財經台埋股票嗎,0,0,"['大樹', '藥局', '投資', '理財', '韭菜']",股票,M,VK鎧弟,0
0,#請益 新手請問這幾天暴跌的的低接想法,各位大大好我是剛接觸股票市場四個月的新手想請問一下近幾日跌很兇但已經公布股利且營收不錯的那些公司例如中鋼以今天目前價格36x現金股利31的情況下殖利率有高達8趴以上對我來說的話是個很好,23,18,"['新手', '請問', '股票', '台股']",股票,M,國立中央大學,31
0,#新聞 馬投顧成功收購Twitter啦！,社群媒體推特twitter董事會同意將公司以440億美元折合新台幣約128兆的價格出售給特斯拉執行長馬斯克Elon Musk 報導指出推特同意以每股542美元出售認為交易將帶,2,10,"['twitter', '收購', '推特', '股票', '美股']",股票,M,東吳大學,2
0,#分享 4/26盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊工業指數上漲 23806 點漲幅 07 收 ,0,17,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,0
0,#其他 回不去的債卷市場,,6,0,[],股票,M,斯文敗類,7
0,#分享 盤前重點,預期全球經濟成長放緩加上中國疫情嚴峻導致利率走低10年期國債也回落進而導致美科技股領先反彈最終帶領3大指數勁揚本日盤前重點科技股有望反彈一樣留意電子紙的元太以及台積電設備股的精材,0,5,"['投資', '股票', '理財', '台股', '股市']",股票,M,  ,0
0,#標的 5000美金身家all in之旅,身家就5000了波段操作測試看看我到底適不適合投資看了好久別讓我失望了,10,1,"['股票', '投資']",股票,M,大葉大學,12
0,#分享 股市大跌時的正確心態,如果買的股票是賺錢的公司營收又新高現在不要賣呀高機率砍在阿呆谷今天恐慌賣的一堆人股票有人買才會成交相對也是有另一批人接起來了現在要賣除非1你真的真的很缺現金要賣掉手中持股才能繳房貸車,19,63,"['股市', '心態', '投資', '台股']",股票,M,國立臺北科技大學,41
0,#請益 MacBook看盤軟體推薦,新手請教各位前輩發錯版的話請見諒因為最近想換MacBook原本的元X看盤軟體似乎不支援蘋果系統電腦版請問用蘋果的大大有推薦的看盤軟體嗎需求要能看到每天成交量K線圖日週月線全部五分,6,5,"['macbook', '軟體', '股票', '股市']",股票,F,萊恩,15
0,#請益 這兩支還有望嗎,今天跌成這樣 還有反彈大機會嗎,14,12,"['投資', '股票', '台股', '股市', '請益']",股票,M,國立中興大學,21
0,#其他 台積學長簽到串,你各位幾梯的阿小的606不知道有沒有650以上的大學長500以下的先去旁邊喘,57,26,"['台積', '學長']",股票,M,國立勤益科技大學,84
0,#請益 定期定股 升降單位問題,各位前輩好本人是新手 目前想要定期定股買0050每個月的存股預算約12萬想請問根據以上條件我的委託價格 升降單位要如何填會比較好上網做了蠻多功課但好像比較少相關資料所以上來跟各位前輩請教,2,3,"['問題', '股票']",股票,F,國立中山大學,3
0,#分享 明天要不要買大樹,OK明天買,15,9,"['大樹', '購買', '投資', '股票', '理財']",股票,M,國立臺灣科技大學,19
0,#標的 大盤大跌可以關注哪些個股,這裡是TraderWin  帶你找到波段布局大戶我在這邊會不定期分享分點布局的波段標的幫你找出大戶布局股票供你參考就我所知這些內容市場上有其他認真的投資者也有在觀察分享但月費往往不便宜,0,5,"['投資', '股票', '理財', '台股', '股市']",股票,M,得勝交易者,0
0,#分享 最近買電子股的,,2,12,"['股票', '美股']",股票,M,國立成功大學,2
0,#請益 韭菜,今天大跌希望還有救,23,8,[],股票,M,環球科技大學,61
0,#分享 4/25 強勢族群&財經新聞,425強勢族群財經新聞今天在家測試分流上班雖然在家上班還是可以看到帳務什麼的但是整個超級沒有上班氣氛的哈哈感覺還是比較適合在公司上班其實會想整理這些資料一方面是其實本來就有在整理在,4,12,"['財經', '新聞', '投資', '股票', '理財']",股票,M,happytrade22,10
0,#分享 開發金股利開獎,配一塊略嫌不足還可接受之前還有人喊到14實在太樂觀大家怎麼看,27,27,"['開發', '投資', '股票', '理財', '台股']",股票,M,浪漫人資總監,61
0,#分享 挑選高股息ETF,4月連續假期第一天的時候看到東泥施工意外高鐵左營站到台南站停駛連帶造成旅客時間上的延誤發布重訊為本公司包商拆除廠房時不慎導致水泥儲倉撞擊台電電塔造成電塔倒塌沒有造成人員傷亡目前對本公司,21,29,[],股票,M,文藻外語大學,33
0,#分享 每日盤勢分析,0425今日亞股受上週五美股殺盤影響延續跌勢其中台股連續出現2個跳空缺口加上量能放大跌破前低需慎防後續再向下來尋求支撐本週亦屬美股財報週但科技巨頭方面要等到週二盤後才由谷歌微軟打頭陣,1,4,"['台股', '投資', '股票', '理財', '股市']",股票,M,  ,2
0,#分享 大盤大跌搶快錢操作+2.5w,0425大盤櫃買皆開低後往下灌直至收盤跌近400點的行情今天小弟有做到一筆逆勢做多的操作覺得處理的不錯想跟大家分享交流由上圖發現該股是逆勢往上走的這邊起初發現時小弟的想法是1大盤不好時通,3,9,"['股票', '台股', '當沖', '投資', '新聞']",股票,M,小小社畜投資紀錄,5
0,#分享 今天抄底的的+1,今天台股大優惠 不加碼對不起自己分享一下小弟的小確幸上禮拜五把持有的倉位獲利了結後 一早航空開低讓小弟心癢癢 加上倉位空空的於是小弟撿了一些權證  抄了今天的低部位當然還沒賣都還不算賺 雖然,33,74,"['投資', '台股', '股票', '股市', '新手']",股票,M,大葉大學,59
0,#分享 狼王美股4月18-22日行情推演,短期暫時不要抄底美股大盤 即使強勢股也要嚴格帶好止損 大周期級別支撐在哪 UVXY SPX SQQQ SPXU DJI IWM 黃金 原油 BTC ETH上證 恆指非投資建議請盈虧自負狼王下,0,2,"['股票', '美股', '技術分析', '黃金', '狼王']",股票,F,狼王美股交易,0
0,#分享 公開資訊觀測站,延續上篇紀念品領取教大家使用公開資訊觀測站查詢投資人可查詢上市上櫃興櫃及公開發行公司之公開資訊如財報除權息公告股東會公告及紀念品公告等等Q如何查詢電子版開會通知書A搜尋公開資,2,8,['紀念品'],股票,F,股市小白,4
0,#分享 科科 輸了幾十萬了,有沒有人輸更多的這樣我比較不會難過,85,74,"['股票', '投資', '理財']",股票,M,樹德科技大學,172
0,04/25 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  1705  4098  2394自營商避險  8035  ,0,5,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#標的 4/25大盤盤後（撈糞？）,數據315日開始計算外資股指期貨多單平倉1906單空單平倉1207單累積5053多單1426空單股票期貨多單增1993空單增7161累積7659單42477單選擇權賣權,8,3,"['標的', '大盤', '股票']",股票,M,asds,12
0,#標的 我知道你還有錢,,15,15,"['投資', '股票', '台股']",股票,M,僑光科技大學,17
0,04/25 台股收盤指數, 大盤收盤統計 加權指數166209  40419237櫃買指數19606  745366台股成交金額301695 億今日漲幅榜代號  股名,0,1,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#請益 開盤漲停，尾盤跌停？,今天台股慘兮兮幾乎所有類股開盤都向下噴5趴上下唯獨防疫跟藥局股開盤還是強勢上攻其中杏一4175跟大樹6469開盤都接近漲停而中午過後被狂殺最後甚至跌停一天漲幅20也是很精彩補個,27,117,"['投資', '股票', '理財', '台股', '股市']",股票,F,國立臺灣大學,67
0,#分享 萬六關卡 到底要多買還是再觀望,今天萬六買了一些0050但又很怕繼續跌人性真的是犯賤捏,7,12,"['投資', '股票', '理財', '台股', '美股']",股票,M,貓貓股票交割款代墊,8
0,#請益 大盤大跌400點，已跌破前波低點，近期該如何操作？大家貪婪還是恐懼呢？,如同標題所示今日大盤已跌破前波低點大家是否還有再進場撿便宜呢但現在現在進場若是期待做多上漲是件很危險的事現在空手滿手現金大概是最佳選擇在均線未站上前低點可以說是無限下看我們以為的低點永,21,12,"['投資', '股票', '理財', '台股', '台積電']",股票,M,小石頭,35
0,#請益 現在轉當空軍還有救嗎😭,最近國際股市震盪市場上的利空消息多到滿出來一下暴力調息一下戰爭沒完沒了美股跳水台股跟著跳樓今天所有類股清一色跌成智障而老娘我的損益綠到有牛在上面吃草了啦乾隨著大盤破了38的底現在是不,50,122,"['請益', '投資', '股票', '理財', '台股']",股票,F,輔仁大學,81
0,#分享 [制服組報報4/22]道瓊半年線站不穩跌一跤,取自於PBS News直播畫面久久沒去看葉倫出席記者會感覺演講語速有變的更慢些不像以前當FED聯準會主席那樣了威訊NIKE與道瓊ETFVZ564NKE472與DIA27,2,6,"['美股', '投資', '理財', '心情', '電信']",股票,M,股狼球隊,4
0,#分享 請教各位前輩，這樣的分配可以嗎🙏最近情勢不妥🥲希望前輩們能給小弟些建議🙏,,4,1,"['投資', '股票', '台積電', '理財', '台股']",股票,M,台南應用科技大學,13
0,#畢業 我是不是很韭？,初入股市看好台達電和飛宏但買進後就一直跌 一直跌買這三個算追高跟風仔嗎早上起床心好痛試問我該聽損嗎,56,30,"['投資', '股票', '韭菜']",股票,M,輔仁大學,71
0,#其他 抽全家禮券）論文問卷收集-理財機器人,大家好我是企業管理系在職碩士學生這是一份關於投資人使用理財機器人的關鍵因素的研究問卷請有在使用或使用過理財機器人的各位來幫忙填寫您的幫助能讓小的按時畢業感謝大家問卷連結,0,1,"['論文', '問卷', '理財', '投資', '股票']",股票,F,國立勤益科技大學,0
0,#請益 新手小白第一支要買什麼,夢想很久了也有參考很多資料但還是想上來問問有沒有推薦 人生的第一支股票要買什麼參考一下勿砲轟,7,0,"['新手', '小白', '股票', '理財']",股票,F,魚中魚,13
0,#標的 生技股還有救嗎,買了一張667安特羅6564現在跌到54該止損還是蓋牌等反彈,11,1,"['生技', '股票', '投資', '台股', '理財']",股票,M,國立勤益科技大學,23
0,#新聞 證交所認定外資報告無「兩手策略」　遭立委砲轟,先前外資一手出報告看到台積電另一手卻大賣遭到外界質疑是在坑殺散戶證交所總經理簡立忠今25日表示證交所派了十幾位同仁對10間外資券商查了兩天時間其中有兩間設自營部但他們並沒有買賣台積電,5,0,[],股票,M,Air,5
